,Donor_country,country,year,broad_sector,donor_lat,donor_lon,recipient_lat,recipient_lon,usd_disbursements_defl
2648,Switzerland,Brazil,2020,health,46.818188,8.227512,-14.235004,-51.92528,0.208231
2649,Switzerland,Brazil,2020,infrastructure,46.818188,8.227512,-14.235004,-51.92528,0.685073
2650,Switzerland,Brazil,2020,other,46.818188,8.227512,-14.235004,-51.92528,0.009445
2651,Switzerland,Brazil,2020,water_and_sanitation,46.818188,8.227512,-14.235004,-51.92528,0.415972
2652,Switzerland,Brazil,2021,economic_development,46.818188,8.227512,-14.235004,-51.92528,1.886613
2653,Switzerland,Brazil,2021,education,46.818188,8.227512,-14.235004,-51.92528,0.588289
2654,Switzerland,Brazil,2021,energy,46.818188,8.227512,-14.235004,-51.92528,5.710043
2655,Switzerland,Brazil,2021,environment_and_agriculture,46.818188,8.227512,-14.235004,-51.92528,1.49755
2656,Switzerland,Brazil,2021,governance_and_social,46.818188,8.227512,-14.235004,-51.92528,12.683177
2657,Switzerland,Brazil,2021,humanitarian_and_disaster,46.818188,8.227512,-14.235004,-51.92528,0.028923
2658,Switzerland,Brazil,2021,other,46.818188,8.227512,-14.235004,-51.92528,0.131494
2659,Switzerland,Brazil,2022,environment_and_agriculture,46.818188,8.227512,-14.235004,-51.92528,18.336203
2660,Switzerland,Brazil,2022,governance_and_social,46.818188,8.227512,-14.235004,-51.92528,20.879393999999998
2661,Switzerland,Brazil,2022,health,46.818188,8.227512,-14.235004,-51.92528,0.923035
2662,Switzerland,Brazil,2023,education,46.818188,8.227512,-14.235004,-51.92528,0.704223
2663,Switzerland,Brazil,2023,energy,46.818188,8.227512,-14.235004,-51.92528,0.588235
2664,Switzerland,Brazil,2023,environment_and_agriculture,46.818188,8.227512,-14.235004,-51.92528,3.800477
2665,Switzerland,Brazil,2023,governance_and_social,46.818188,8.227512,-14.235004,-51.92528,10.106746
2666,Switzerland,Brazil,2023,other,46.818188,8.227512,-14.235004,-51.92528,1.8248
2667,Switzerland,Burkina Faso,2020,health,46.818188,8.227512,12.238333,-1.561593,0.100702
2668,Switzerland,Burkina Faso,2020,water_and_sanitation,46.818188,8.227512,12.238333,-1.561593,0.343322
2669,Switzerland,Burkina Faso,2021,health,46.818188,8.227512,12.238333,-1.561593,0.028198
2670,Switzerland,Burkina Faso,2021,water_and_sanitation,46.818188,8.227512,12.238333,-1.561593,0.082703
2671,Switzerland,Burkina Faso,2022,health,46.818188,8.227512,12.238333,-1.561593,0.335934
2672,Switzerland,Burkina Faso,2022,water_and_sanitation,46.818188,8.227512,12.238333,-1.561593,0.06489
2673,Switzerland,Burkina Faso,2023,governance_and_social,46.818188,8.227512,12.238333,-1.561593,0.005882
2674,Switzerland,Burkina Faso,2023,health,46.818188,8.227512,12.238333,-1.561593,0.031705
2675,Switzerland,Burkina Faso,2023,water_and_sanitation,46.818188,8.227512,12.238333,-1.561593,0.183966
2676,Switzerland,Burundi,2020,health,46.818188,8.227512,-3.373056,29.918886,0.005302
2677,Switzerland,Burundi,2021,economic_development,46.818188,8.227512,-3.373056,29.918886,0.937486
2678,Switzerland,Burundi,2021,health,46.818188,8.227512,-3.373056,29.918886,0.019282
2679,Switzerland,Burundi,2022,health,46.818188,8.227512,-3.373056,29.918886,0.014347
2680,Switzerland,Burundi,2023,environment_and_agriculture,46.818188,8.227512,-3.373056,29.918886,1.0
2681,Switzerland,Burundi,2023,governance_and_social,46.818188,8.227512,-3.373056,29.918886,0.005882
2682,Switzerland,Burundi,2023,health,46.818188,8.227512,-3.373056,29.918886,0.03687
2683,Switzerland,Cambodia,2020,education,46.818188,8.227512,12.565679,104.990963,0.039071
2684,Switzerland,Cambodia,2020,environment_and_agriculture,46.818188,8.227512,12.565679,104.990963,0.0
2685,Switzerland,Cambodia,2020,governance_and_social,46.818188,8.227512,12.565679,104.990963,1.451204
2686,Switzerland,Cambodia,2020,water_and_sanitation,46.818188,8.227512,12.565679,104.990963,0.343322
2687,Switzerland,Cambodia,2021,governance_and_social,46.818188,8.227512,12.565679,104.990963,1.9663499999999998
2688,Switzerland,Cambodia,2021,water_and_sanitation,46.818188,8.227512,12.565679,104.990963,0.082703
2689,Switzerland,Cambodia,2022,governance_and_social,46.818188,8.227512,12.565679,104.990963,0.112282
2690,Switzerland,Cambodia,2022,health,46.818188,8.227512,12.565679,104.990963,0.336846
2691,Switzerland,Cambodia,2022,water_and_sanitation,46.818188,8.227512,12.565679,104.990963,0.06489
2692,Switzerland,Cambodia,2023,education,46.818188,8.227512,12.565679,104.990963,0.233333
2693,Switzerland,Cambodia,2023,environment_and_agriculture,46.818188,8.227512,12.565679,104.990963,0.014174
2694,Switzerland,Cambodia,2023,governance_and_social,46.818188,8.227512,12.565679,104.990963,0.251566
2695,Switzerland,Cambodia,2023,water_and_sanitation,46.818188,8.227512,12.565679,104.990963,0.183966
2696,Switzerland,Cameroon,2020,governance_and_social,46.818188,8.227512,7.369722,12.354722,0.0
2697,Switzerland,Cameroon,2020,health,46.818188,8.227512,7.369722,12.354722,0.451128
2698,Switzerland,Cameroon,2021,health,46.818188,8.227512,7.369722,12.354722,0.013614
2699,Switzerland,Cameroon,2022,health,46.818188,8.227512,7.369722,12.354722,0.014347
2700,Switzerland,Cameroon,2023,environment_and_agriculture,46.818188,8.227512,7.369722,12.354722,0.11042400000000001
2701,Switzerland,Cameroon,2023,governance_and_social,46.818188,8.227512,7.369722,12.354722,0.005882
2702,Switzerland,Cameroon,2023,health,46.818188,8.227512,7.369722,12.354722,0.21753799999999998
2703,Switzerland,Central African Republic,2020,water_and_sanitation,46.818188,8.227512,6.611111,20.939444,0.343322
2704,Switzerland,Central African Republic,2021,water_and_sanitation,46.818188,8.227512,6.611111,20.939444,0.082703
2705,Switzerland,Central African Republic,2022,water_and_sanitation,46.818188,8.227512,6.611111,20.939444,0.06489
2706,Switzerland,Central African Republic,2023,governance_and_social,46.818188,8.227512,6.611111,20.939444,0.005882
2707,Switzerland,Central African Republic,2023,water_and_sanitation,46.818188,8.227512,6.611111,20.939444,0.183966
2708,Switzerland,Chad,2022,environment_and_agriculture,46.818188,8.227512,15.454166,18.732207,0.332307
2709,Switzerland,Chad,2023,governance_and_social,46.818188,8.227512,15.454166,18.732207,0.005882
2710,Switzerland,Chad,2023,health,46.818188,8.227512,15.454166,18.732207,0.518943
2711,Switzerland,Colombia,2020,education,46.818188,8.227512,4.570868,-74.297333,1.753239
2712,Switzerland,Colombia,2020,governance_and_social,46.818188,8.227512,4.570868,-74.297333,0.661052
2713,Switzerland,Colombia,2020,health,46.818188,8.227512,4.570868,-74.297333,2.141513
2714,Switzerland,Colombia,2021,economic_development,46.818188,8.227512,4.570868,-74.297333,2.309243
2715,Switzerland,Colombia,2021,education,46.818188,8.227512,4.570868,-74.297333,0.814696
2716,Switzerland,Colombia,2021,governance_and_social,46.818188,8.227512,4.570868,-74.297333,0.015861
2717,Switzerland,Colombia,2021,health,46.818188,8.227512,4.570868,-74.297333,3.864587
2718,Switzerland,Colombia,2021,other,46.818188,8.227512,4.570868,-74.297333,1.845869
2719,Switzerland,Colombia,2022,economic_development,46.818188,8.227512,4.570868,-74.297333,0.50918
2720,Switzerland,Colombia,2022,education,46.818188,8.227512,4.570868,-74.297333,3.810266
2721,Switzerland,Colombia,2022,health,46.818188,8.227512,4.570868,-74.297333,1.701573
2722,Switzerland,Colombia,2022,other,46.818188,8.227512,4.570868,-74.297333,5.948976
2723,Switzerland,Colombia,2022,water_and_sanitation,46.818188,8.227512,4.570868,-74.297333,0.505269
2724,Switzerland,Colombia,2023,education,46.818188,8.227512,4.570868,-74.297333,21.376976000000003
2725,Switzerland,Colombia,2023,environment_and_agriculture,46.818188,8.227512,4.570868,-74.297333,0.208318
2726,Switzerland,Colombia,2023,governance_and_social,46.818188,8.227512,4.570868,-74.297333,1.3296029999999999
2727,Switzerland,Colombia,2023,health,46.818188,8.227512,4.570868,-74.297333,0.361446
2728,Switzerland,Colombia,2023,infrastructure,46.818188,8.227512,4.570868,-74.297333,0.1
2729,Switzerland,Colombia,2023,other,46.818188,8.227512,4.570868,-74.297333,0.244853
2730,Switzerland,Colombia,2023,water_and_sanitation,46.818188,8.227512,4.570868,-74.297333,0.25
2731,Switzerland,Comoros,2023,environment_and_agriculture,46.818188,8.227512,-11.875001,43.872219,0.078
2732,Switzerland,Cuba,2023,governance_and_social,46.818188,8.227512,21.521757,-77.781167,0.5
2733,Switzerland,Côte d'Ivoire,2020,education,46.818188,8.227512,7.539989,-5.54708,10.793358000000001
2734,Switzerland,Côte d'Ivoire,2020,governance_and_social,46.818188,8.227512,7.539989,-5.54708,0.492298
2735,Switzerland,Côte d'Ivoire,2020,health,46.818188,8.227512,7.539989,-5.54708,1.803233
2736,Switzerland,Côte d'Ivoire,2020,water_and_sanitation,46.818188,8.227512,7.539989,-5.54708,0.343322
2737,Switzerland,Côte d'Ivoire,2021,education,46.818188,8.227512,7.539989,-5.54708,25.417389
2738,Switzerland,Côte d'Ivoire,2021,governance_and_social,46.818188,8.227512,7.539989,-5.54708,0.867682
2739,Switzerland,Côte d'Ivoire,2021,health,46.818188,8.227512,7.539989,-5.54708,0.7983480000000001
2740,Switzerland,Côte d'Ivoire,2021,other,46.818188,8.227512,7.539989,-5.54708,0.028198
2741,Switzerland,Côte d'Ivoire,2021,water_and_sanitation,46.818188,8.227512,7.539989,-5.54708,0.082703
2742,Switzerland,Côte d'Ivoire,2022,education,46.818188,8.227512,7.539989,-5.54708,2.779592
2743,Switzerland,Côte d'Ivoire,2022,environment_and_agriculture,46.818188,8.227512,7.539989,-5.54708,0.053598
2744,Switzerland,Côte d'Ivoire,2022,health,46.818188,8.227512,7.539989,-5.54708,1.69503
2745,Switzerland,Côte d'Ivoire,2022,water_and_sanitation,46.818188,8.227512,7.539989,-5.54708,0.06489
2746,Switzerland,Côte d'Ivoire,2023,education,46.818188,8.227512,7.539989,-5.54708,17.948308
2747,Switzerland,Côte d'Ivoire,2023,environment_and_agriculture,46.818188,8.227512,7.539989,-5.54708,0.19
2748,Switzerland,Côte d'Ivoire,2023,governance_and_social,46.818188,8.227512,7.539989,-5.54708,0.005882
2749,Switzerland,Côte d'Ivoire,2023,health,46.818188,8.227512,7.539989,-5.54708,1.9921470000000001
2750,Switzerland,Côte d'Ivoire,2023,water_and_sanitation,46.818188,8.227512,7.539989,-5.54708,0.183966
2751,Switzerland,Djibouti,2023,education,46.818188,8.227512,11.825138,42.590275,0.233333
2752,Switzerland,Ecuador,2020,health,46.818188,8.227512,-1.831239,-78.183406,0.916923
2753,Switzerland,Ecuador,2020,other,46.818188,8.227512,-1.831239,-78.183406,0.11063
2754,Switzerland,Ecuador,2021,environment_and_agriculture,46.818188,8.227512,-1.831239,-78.183406,0.232631
2755,Switzerland,Ecuador,2021,health,46.818188,8.227512,-1.831239,-78.183406,3.864587
2756,Switzerland,Ecuador,2022,governance_and_social,46.818188,8.227512,-1.831239,-78.183406,0.053598
2757,Switzerland,Ecuador,2022,health,46.818188,8.227512,-1.831239,-78.183406,1.564898
2758,Switzerland,Ecuador,2022,other,46.818188,8.227512,-1.831239,-78.183406,5.95212
2759,Switzerland,Ecuador,2023,economic_development,46.818188,8.227512,-1.831239,-78.183406,0.308708
2760,Switzerland,Ecuador,2023,education,46.818188,8.227512,-1.831239,-78.183406,0.473476
2761,Switzerland,Ecuador,2023,governance_and_social,46.818188,8.227512,-1.831239,-78.183406,0.923603
2762,Switzerland,Egypt,2020,environment_and_agriculture,46.818188,8.227512,26.820553,30.802498,0.026118
2763,Switzerland,Egypt,2020,health,46.818188,8.227512,26.820553,30.802498,0.058607
2764,Switzerland,Egypt,2022,environment_and_agriculture,46.818188,8.227512,26.820553,30.802498,0.036158
2765,Switzerland,Egypt,2022,health,46.818188,8.227512,26.820553,30.802498,1.564898
2766,Switzerland,Egypt,2022,other,46.818188,8.227512,26.820553,30.802498,0.006012
2767,Switzerland,Egypt,2023,economic_development,46.818188,8.227512,26.820553,30.802498,0.058708
2768,Switzerland,Egypt,2023,environment_and_agriculture,46.818188,8.227512,26.820553,30.802498,0.03
2769,Switzerland,Egypt,2023,governance_and_social,46.818188,8.227512,26.820553,30.802498,0.923603
2770,Switzerland,El Salvador,2020,education,46.818188,8.227512,13.794185,-88.89653,0.27516
2771,Switzerland,El Salvador,2021,health,46.818188,8.227512,13.794185,-88.89653,0.704944
2772,Switzerland,El Salvador,2022,health,46.818188,8.227512,13.794185,-88.89653,0.014347
2773,Switzerland,El Salvador,2023,education,46.818188,8.227512,13.794185,-88.89653,0.0625
2774,Switzerland,El Salvador,2023,governance_and_social,46.818188,8.227512,13.794185,-88.89653,0.6299969999999999
2775,Switzerland,El Salvador,2023,health,46.818188,8.227512,13.794185,-88.89653,0.005038
2776,Switzerland,Ethiopia,2020,education,46.818188,8.227512,9.145,40.489673,0.031062
2777,Switzerland,Ethiopia,2020,environment_and_agriculture,46.818188,8.227512,9.145,40.489673,0.043249
2778,Switzerland,Ethiopia,2020,governance_and_social,46.818188,8.227512,9.145,40.489673,0.550319
2779,Switzerland,Ethiopia,2020,health,46.818188,8.227512,9.145,40.489673,3.493087
2780,Switzerland,Ethiopia,2020,water_and_sanitation,46.818188,8.227512,9.145,40.489673,0.343322
2781,Switzerland,Ethiopia,2021,education,46.818188,8.227512,9.145,40.489673,0.25378
2782,Switzerland,Ethiopia,2021,environment_and_agriculture,46.818188,8.227512,9.145,40.489673,0.114628
2783,Switzerland,Ethiopia,2021,governance_and_social,46.818188,8.227512,9.145,40.489673,1.274455
2784,Switzerland,Ethiopia,2021,health,46.818188,8.227512,9.145,40.489673,2.282749
2785,Switzerland,Ethiopia,2021,humanitarian_and_disaster,46.818188,8.227512,9.145,40.489673,0.16744
2786,Switzerland,Ethiopia,2021,other,46.818188,8.227512,9.145,40.489673,0.028198
2787,Switzerland,Ethiopia,2021,water_and_sanitation,46.818188,8.227512,9.145,40.489673,0.082703
2788,Switzerland,Ethiopia,2022,education,46.818188,8.227512,9.145,40.489673,0.842908
2789,Switzerland,Ethiopia,2022,environment_and_agriculture,46.818188,8.227512,9.145,40.489673,0.273122
2790,Switzerland,Ethiopia,2022,health,46.818188,8.227512,9.145,40.489673,3.4512
2791,Switzerland,Ethiopia,2022,water_and_sanitation,46.818188,8.227512,9.145,40.489673,0.06489
2792,Switzerland,Ethiopia,2023,environment_and_agriculture,46.818188,8.227512,9.145,40.489673,0.021252
2793,Switzerland,Ethiopia,2023,governance_and_social,46.818188,8.227512,9.145,40.489673,0.7
2794,Switzerland,Ethiopia,2023,health,46.818188,8.227512,9.145,40.489673,4.0390299999999995
2795,Switzerland,Ethiopia,2023,water_and_sanitation,46.818188,8.227512,9.145,40.489673,0.183966
2796,Switzerland,Gabon,2020,environment_and_agriculture,46.818188,8.227512,-0.803689,11.609444,0.373856
2797,Switzerland,Gabon,2022,environment_and_agriculture,46.818188,8.227512,-0.803689,11.609444,0.112282
2798,Switzerland,Gabon,2023,environment_and_agriculture,46.818188,8.227512,-0.803689,11.609444,0.210424
2799,Switzerland,Gambia,2020,environment_and_agriculture,46.818188,8.227512,13.443182,-15.310139,0.45287600000000006
2800,Switzerland,Gambia,2020,health,46.818188,8.227512,13.443182,-15.310139,0.07216
2801,Switzerland,Gambia,2020,water_and_sanitation,46.818188,8.227512,13.443182,-15.310139,0.0
2802,Switzerland,Gambia,2021,environment_and_agriculture,46.818188,8.227512,13.443182,-15.310139,0.083962
2803,Switzerland,Gambia,2021,health,46.818188,8.227512,13.443182,-15.310139,0.013614
2804,Switzerland,Gambia,2022,environment_and_agriculture,46.818188,8.227512,13.443182,-15.310139,0.137221
2805,Switzerland,Georgia,2020,environment_and_agriculture,46.818188,8.227512,42.315407,43.356892,0.014111
2806,Switzerland,Georgia,2020,governance_and_social,46.818188,8.227512,42.315407,43.356892,0.773714
2807,Switzerland,Georgia,2023,environment_and_agriculture,46.818188,8.227512,42.315407,43.356892,0.064901
2808,Switzerland,Ghana,2020,education,46.818188,8.227512,7.946527,-1.023194,3.864336
2809,Switzerland,Ghana,2020,environment_and_agriculture,46.818188,8.227512,7.946527,-1.023194,1.0218318217
2810,Switzerland,Ghana,2020,governance_and_social,46.818188,8.227512,7.946527,-1.023194,0.0
2811,Switzerland,Ghana,2020,health,46.818188,8.227512,7.946527,-1.023194,2.57232
2812,Switzerland,Ghana,2020,other,46.818188,8.227512,7.946527,-1.023194,0.11063
2813,Switzerland,Ghana,2021,education,46.818188,8.227512,7.946527,-1.023194,3.07049
2814,Switzerland,Ghana,2021,governance_and_social,46.818188,8.227512,7.946527,-1.023194,0.79997
2815,Switzerland,Ghana,2021,health,46.818188,8.227512,7.946527,-1.023194,5.361489000000001
2816,Switzerland,Ghana,2022,education,46.818188,8.227512,7.946527,-1.023194,10.472949999999999
2817,Switzerland,Ghana,2022,health,46.818188,8.227512,7.946527,-1.023194,1.983638
2818,Switzerland,Ghana,2022,other,46.818188,8.227512,7.946527,-1.023194,1.244915
2819,Switzerland,Ghana,2023,education,46.818188,8.227512,7.946527,-1.023194,11.420614
2820,Switzerland,Ghana,2023,environment_and_agriculture,46.818188,8.227512,7.946527,-1.023194,1.09375
2821,Switzerland,Ghana,2023,governance_and_social,46.818188,8.227512,7.946527,-1.023194,1.049801
2822,Switzerland,Ghana,2023,health,46.818188,8.227512,7.946527,-1.023194,0.580906
2823,Switzerland,Grenada,2023,environment_and_agriculture,46.818188,8.227512,12.262776,-61.604171,0.03
2824,Switzerland,Guatemala,2020,governance_and_social,46.818188,8.227512,15.783471,-90.230759,0.412668
2825,Switzerland,Guatemala,2021,health,46.818188,8.227512,15.783471,-90.230759,0.704944
2826,Switzerland,Guatemala,2022,governance_and_social,46.818188,8.227512,15.783471,-90.230759,2.89316
2827,Switzerland,Guatemala,2022,health,46.818188,8.227512,15.783471,-90.230759,0.014347
2828,Switzerland,Guatemala,2023,governance_and_social,46.818188,8.227512,15.783471,-90.230759,0.870906
2829,Switzerland,Guatemala,2023,health,46.818188,8.227512,15.783471,-90.230759,0.005038
2830,Switzerland,Guinea,2021,environment_and_agriculture,46.818188,8.227512,9.945587,-9.696645,0.083962
2831,Switzerland,Guinea,2022,environment_and_agriculture,46.818188,8.227512,9.945587,-9.696645,0.063589
2832,Switzerland,Guinea,2023,environment_and_agriculture,46.818188,8.227512,9.945587,-9.696645,0.19
2833,Switzerland,Guinea,2023,health,46.818188,8.227512,9.945587,-9.696645,0.65656
2834,Switzerland,Guinea-Bissau,2020,economic_development,46.818188,8.227512,11.803749,-15.180413,0.458989
2835,Switzerland,Guinea-Bissau,2020,environment_and_agriculture,46.818188,8.227512,11.803749,-15.180413,1.633653
2836,Switzerland,Guinea-Bissau,2021,economic_development,46.818188,8.227512,11.803749,-15.180413,0.579966
2837,Switzerland,Guinea-Bissau,2021,environment_and_agriculture,46.818188,8.227512,11.803749,-15.180413,1.6087829999999999
2838,Switzerland,Guinea-Bissau,2022,economic_development,46.818188,8.227512,11.803749,-15.180413,0.305561
2839,Switzerland,Guinea-Bissau,2022,environment_and_agriculture,46.818188,8.227512,11.803749,-15.180413,0.912568
2840,Switzerland,Guyana,2021,environment_and_agriculture,46.818188,8.227512,4.860416,-58.93018,0.528708
2841,Switzerland,Guyana,2023,environment_and_agriculture,46.818188,8.227512,4.860416,-58.93018,0.03
2842,Switzerland,Haiti,2023,governance_and_social,46.818188,8.227512,18.971187,-72.285215,0.005882
2843,Switzerland,Honduras,2020,governance_and_social,46.818188,8.227512,15.199999,-86.241905,0.064873
2844,Switzerland,Honduras,2021,health,46.818188,8.227512,15.199999,-86.241905,0.704944
2845,Switzerland,Honduras,2022,governance_and_social,46.818188,8.227512,15.199999,-86.241905,0.009357
2846,Switzerland,Honduras,2022,health,46.818188,8.227512,15.199999,-86.241905,0.014347
2847,Switzerland,Honduras,2023,education,46.818188,8.227512,15.199999,-86.241905,0.0625
2848,Switzerland,Honduras,2023,environment_and_agriculture,46.818188,8.227512,15.199999,-86.241905,0.03
2849,Switzerland,Honduras,2023,governance_and_social,46.818188,8.227512,15.199999,-86.241905,0.720906
2850,Switzerland,Honduras,2023,health,46.818188,8.227512,15.199999,-86.241905,0.005038
2851,Switzerland,India,2020,economic_development,46.818188,8.227512,20.593684,78.96288,0.1177312739
2852,Switzerland,India,2020,education,46.818188,8.227512,20.593684,78.96288,5.176205
2853,Switzerland,India,2020,energy,46.818188,8.227512,20.593684,78.96288,3.140111
2854,Switzerland,India,2020,environment_and_agriculture,46.818188,8.227512,20.593684,78.96288,3.9877092738999997
2855,Switzerland,India,2020,governance_and_social,46.818188,8.227512,20.593684,78.96288,14.166232
2856,Switzerland,India,2020,health,46.818188,8.227512,20.593684,78.96288,8.663588
2857,Switzerland,India,2020,humanitarian_and_disaster,46.818188,8.227512,20.593684,78.96288,0.21925238599
2858,Switzerland,India,2020,other,46.818188,8.227512,20.593684,78.96288,0.275726
2859,Switzerland,India,2020,water_and_sanitation,46.818188,8.227512,20.593684,78.96288,0.343322
2860,Switzerland,India,2021,economic_development,46.818188,8.227512,20.593684,78.96288,0.30637
2861,Switzerland,India,2021,education,46.818188,8.227512,20.593684,78.96288,1.157146
2862,Switzerland,India,2021,energy,46.818188,8.227512,20.593684,78.96288,1.383746
2863,Switzerland,India,2021,environment_and_agriculture,46.818188,8.227512,20.593684,78.96288,4.339718583200001
2864,Switzerland,India,2021,governance_and_social,46.818188,8.227512,20.593684,78.96288,13.428867
2865,Switzerland,India,2021,health,46.818188,8.227512,20.593684,78.96288,7.4452768998
2866,Switzerland,India,2021,humanitarian_and_disaster,46.818188,8.227512,20.593684,78.96288,0.109034
2867,Switzerland,India,2021,other,46.818188,8.227512,20.593684,78.96288,2.032945012
2868,Switzerland,India,2021,water_and_sanitation,46.818188,8.227512,20.593684,78.96288,0.3638245832
2869,Switzerland,India,2022,economic_development,46.818188,8.227512,20.593684,78.96288,1.249687
2870,Switzerland,India,2022,education,46.818188,8.227512,20.593684,78.96288,6.744401
2871,Switzerland,India,2022,energy,46.818188,8.227512,20.593684,78.96288,5.1979180000000005
2872,Switzerland,India,2022,environment_and_agriculture,46.818188,8.227512,20.593684,78.96288,1.9345258439
2873,Switzerland,India,2022,governance_and_social,46.818188,8.227512,20.593684,78.96288,4.768432
2874,Switzerland,India,2022,health,46.818188,8.227512,20.593684,78.96288,4.0326144228
2875,Switzerland,India,2022,other,46.818188,8.227512,20.593684,78.96288,0.056125999999999995
2876,Switzerland,India,2022,water_and_sanitation,46.818188,8.227512,20.593684,78.96288,0.24354900000000002
2877,Switzerland,India,2023,economic_development,46.818188,8.227512,20.593684,78.96288,6.218845999999999
2878,Switzerland,India,2023,education,46.818188,8.227512,20.593684,78.96288,3.408688
2879,Switzerland,India,2023,energy,46.818188,8.227512,20.593684,78.96288,3.337681
2880,Switzerland,India,2023,environment_and_agriculture,46.818188,8.227512,20.593684,78.96288,4.8618120000000005
2881,Switzerland,India,2023,governance_and_social,46.818188,8.227512,20.593684,78.96288,3.855778
2882,Switzerland,India,2023,health,46.818188,8.227512,20.593684,78.96288,1.424597
2883,Switzerland,India,2023,other,46.818188,8.227512,20.593684,78.96288,0.79208
2884,Switzerland,India,2023,water_and_sanitation,46.818188,8.227512,20.593684,78.96288,2.50161
2885,Switzerland,Indonesia,2020,education,46.818188,8.227512,-0.789275,113.921327,0.067203
2886,Switzerland,Indonesia,2020,environment_and_agriculture,46.818188,8.227512,-0.789275,113.921327,0.35591300000000003
2887,Switzerland,Indonesia,2020,governance_and_social,46.818188,8.227512,-0.789275,113.921327,0.862834
2888,Switzerland,Indonesia,2020,health,46.818188,8.227512,-0.789275,113.921327,5.211050999999999
2889,Switzerland,Indonesia,2020,humanitarian_and_disaster,46.818188,8.227512,-0.789275,113.921327,0.3179121135
2890,Switzerland,Indonesia,2020,other,46.818188,8.227512,-0.789275,113.921327,0.11063
2891,Switzerland,Indonesia,2021,education,46.818188,8.227512,-0.789275,113.921327,0.654349
2892,Switzerland,Indonesia,2021,environment_and_agriculture,46.818188,8.227512,-0.789275,113.921327,0.023205
2893,Switzerland,Indonesia,2021,governance_and_social,46.818188,8.227512,-0.789275,113.921327,0.38320299999999996
2894,Switzerland,Indonesia,2021,health,46.818188,8.227512,-0.789275,113.921327,1.3367499999999999
2895,Switzerland,Indonesia,2021,humanitarian_and_disaster,46.818188,8.227512,-0.789275,113.921327,0.028923
2896,Switzerland,Indonesia,2022,environment_and_agriculture,46.818188,8.227512,-0.789275,113.921327,2.125264
2897,Switzerland,Indonesia,2022,governance_and_social,46.818188,8.227512,-0.789275,113.921327,1.5952799999999998
2898,Switzerland,Indonesia,2022,health,46.818188,8.227512,-0.789275,113.921327,3.120272
2899,Switzerland,Indonesia,2022,other,46.818188,8.227512,-0.789275,113.921327,4.8365864228
2900,Switzerland,Indonesia,2022,water_and_sanitation,46.818188,8.227512,-0.789275,113.921327,0.178659
2901,Switzerland,Indonesia,2023,economic_development,46.818188,8.227512,-0.789275,113.921327,0.058708
2902,Switzerland,Indonesia,2023,education,46.818188,8.227512,-0.789275,113.921327,0.11
2903,Switzerland,Indonesia,2023,energy,46.818188,8.227512,-0.789275,113.921327,0.588235
2904,Switzerland,Indonesia,2023,environment_and_agriculture,46.818188,8.227512,-0.789275,113.921327,4.933758
2905,Switzerland,Indonesia,2023,governance_and_social,46.818188,8.227512,-0.789275,113.921327,0.194996
2906,Switzerland,Indonesia,2023,health,46.818188,8.227512,-0.789275,113.921327,2.14941
2907,Switzerland,Indonesia,2023,other,46.818188,8.227512,-0.789275,113.921327,1.306316
2908,Switzerland,Iraq,2021,governance_and_social,46.818188,8.227512,33.223191,43.679291,0.502256
2909,Switzerland,Jamaica,2023,other,46.818188,8.227512,18.109581,-77.297508,0.825821
2910,Switzerland,Jordan,2020,environment_and_agriculture,46.818188,8.227512,30.585164,36.238414,0.167501
2911,Switzerland,Jordan,2021,environment_and_agriculture,46.818188,8.227512,30.585164,36.238414,0.284499
2912,Switzerland,Jordan,2022,environment_and_agriculture,46.818188,8.227512,30.585164,36.238414,0.188161
2913,Switzerland,Kenya,2020,economic_development,46.818188,8.227512,-0.023559,37.906193,0.090479
2914,Switzerland,Kenya,2020,education,46.818188,8.227512,-0.023559,37.906193,0.226717
2915,Switzerland,Kenya,2020,environment_and_agriculture,46.818188,8.227512,-0.023559,37.906193,0.417105
2916,Switzerland,Kenya,2020,governance_and_social,46.818188,8.227512,-0.023559,37.906193,1.06229
2917,Switzerland,Kenya,2020,health,46.818188,8.227512,-0.023559,37.906193,3.3412509999999997
2918,Switzerland,Kenya,2020,water_and_sanitation,46.818188,8.227512,-0.023559,37.906193,0.343322
2919,Switzerland,Kenya,2021,economic_development,46.818188,8.227512,-0.023559,37.906193,1.73945513732
2920,Switzerland,Kenya,2021,education,46.818188,8.227512,-0.023559,37.906193,0.22733199999999998
2921,Switzerland,Kenya,2021,environment_and_agriculture,46.818188,8.227512,-0.023559,37.906193,0.39574958320000003
2922,Switzerland,Kenya,2021,governance_and_social,46.818188,8.227512,-0.023559,37.906193,0.041239
2923,Switzerland,Kenya,2021,health,46.818188,8.227512,-0.023559,37.906193,4.790898
2924,Switzerland,Kenya,2021,humanitarian_and_disaster,46.818188,8.227512,-0.023559,37.906193,0.16744
2925,Switzerland,Kenya,2021,other,46.818188,8.227512,-0.023559,37.906193,0.5060188498
2926,Switzerland,Kenya,2021,water_and_sanitation,46.818188,8.227512,-0.023559,37.906193,0.082703
2927,Switzerland,Kenya,2022,education,46.818188,8.227512,-0.023559,37.906193,0.130996
2928,Switzerland,Kenya,2022,energy,46.818188,8.227512,-0.023559,37.906193,0.187163
2929,Switzerland,Kenya,2022,environment_and_agriculture,46.818188,8.227512,-0.023559,37.906193,0.439002
